case_number,n_parcels,agg_appraised_value_median,agg_appraised_value_total,agg_total_market_value_median,agg_total_market_value_total,agg_land_market_value_median,agg_land_market_value_total,agg_improvement_market_value_median,agg_improvement_market_value_total,agg_year_built_median,agg_year_built_total,agg_land_acres_median,agg_land_acres_total,agg_source_priority,agg_improvement_sq_ft_median,agg_improvement_sq_ft_total
C814-00-2063.08,1,9187500.0,9187500,0.0,0,1365899.0,1365899,21008243.0,21008243,,,381.609,381.609,subject,,
C814-00-2063.09,1,450030.0,450030,0.0,0,144265.0,144265,450030.0,450030,,,6.0,6.0,subject,,
C814-00-2063.10,1,1006.0,1006,0.0,0,1849392.0,1849392,350.0,350,,,0.0,0.0,subject,,
C814-00-2063.12,1,9187500.0,9187500,0.0,0,1365899.0,1365899,21008243.0,21008243,,,381.609,381.609,buffer,,
C814-00-2222,1,0.0,0,89498755.0,89498755,125558.0,125558,87979760.0,87979760,,,2366309.88,2366309.88,subject,,
C814-01-0038.03,1,1908185.0,1908185,0.0,0,1784248.0,1784248,5456700.0,5456700,2008.0,,124718.0,124718.0,subject,,
C814-01-0096,1,4523410.0,4523410,0.0,0,1888487.0,1888487,39473128.0,39473128,2007.0,,471188.52,471188.52,subject,,
C814-01-0096(RCT),1,4523410.0,4523410,0.0,0,1888487.0,1888487,39473128.0,39473128,2007.0,,471188.52,471188.52,subject,,
C814-03-0079,1,0.0,0,10000.0,10000,2005612.0,2005612,10000.0,10000,,,0.0,0.0,subject,,
C814-04-0055.04.SH,1,0.0,0,6285708.0,6285708,100073.0,100073,6285708.0,6285708,,,314285.4,314285.4,subject,,
C814-04-0144,1,27872864.0,27872864,0.0,0,104592.0,104592,31500000.0,31500000,1994.0,,88500.0,88500.0,subject,,
C814-05-0056,1,73547250.0,73547250,0.0,0,1527894.0,1527894,160000000.0,160000000,1980.0,,490315.0,490315.0,subject,,
C814-05-0069.01,1,0.0,0,4502243.0,4502243,120801.0,120801,4502243.0,4502243,,,136.6,136.6,buffer,,
C814-05-0099,1,15841465.0,15841465,0.0,0,1443517.0,1443517,178000000.0,178000000,1994.0,,1584146.52,1584146.52,subject,,
C814-06-0068,1,73547250.0,73547250,0.0,0,1527894.0,1527894,160000000.0,160000000,1980.0,,490315.0,490315.0,subject,,
C814-06-0106,1,34401186.0,34401186,0.0,0,1883256.0,1883256,85000000.0,85000000,,,156816.0,156816.0,subject,,
C814-06-0106.01,1,34401186.0,34401186,0.0,0,1883256.0,1883256,85000000.0,85000000,,,156816.0,156816.0,subject,,
C814-06-0106.02,1,34401186.0,34401186,0.0,0,1883256.0,1883256,85000000.0,85000000,,,156816.0,156816.0,subject,,
C814-06-0106.03,1,1772867.0,1772867,0.0,0,1672093.0,1672093,1772867.0,1772867,,,9259.0,9259.0,subject,,
C814-06-0109.03,1,1192019.0,1192019,0.0,0,1668555.0,1668555,1192019.0,1192019,,,18338.76,18338.76,subject,,
C814-06-0175,1,125228.0,125228,0.0,0,1464239.0,1464239,128228.0,128228,,,227688.0,227688.0,subject,,
C814-06-0175.01,1,125228.0,125228,0.0,0,1464239.0,1464239,128228.0,128228,,,227688.0,227688.0,subject,,
C814-06-0175.02,1,125228.0,125228,0.0,0,1464239.0,1464239,128228.0,128228,,,227688.0,227688.0,subject,,
C814-06-0175.03,1,125228.0,125228,0.0,0,1464239.0,1464239,128228.0,128228,,,227688.0,227688.0,subject,,
C814-06-0175.04,1,125228.0,125228,0.0,0,1464239.0,1464239,128228.0,128228,,,227688.0,227688.0,subject,,
C814-06-0175.05,1,8367876.0,8367876,0.0,0,1963568.0,1963568,8367876.0,8367876,,,49222.8,49222.8,subject,,
C814-06-0175.06,1,8367876.0,8367876,0.0,0,1963568.0,1963568,8367876.0,8367876,,,49222.8,49222.8,subject,,
C814-06-0202,1,1780000.0,1780000,0.0,0,1897054.0,1897054,2600000.0,2600000,,,3.465,3.465,subject,,
C814-2007-0009,1,3570000.0,3570000,0.0,0,1627684.0,1627684,3570000.0,3570000,,,388598.76,388598.76,subject,,
C814-2007-0009.01,1,3570000.0,3570000,0.0,0,1627684.0,1627684,3570000.0,3570000,,,388598.76,388598.76,subject,,
C814-2007-0009.02,1,3570000.0,3570000,0.0,0,1627684.0,1627684,3570000.0,3570000,,,388598.76,388598.76,subject,,
C814-2007-0163,1,0.0,0,557568.0,557568,1406303.0,1406303,18849487.0,18849487,,,1393920.0,1393920.0,subject,,
C814-2008-0016,1,0.0,0,30829411.0,30829411,1436716.0,1436716,25020153.0,25020153,,,958320.0,958320.0,subject,,
C814-2008-0087.01,1,280950.0,280950,0.0,0,1961681.0,1961681,1267614.0,1267614,2016.0,,0.0,0.0,subject,,
C814-2008-0113,1,2999768.0,2999768,0.0,0,1605677.0,1605677,3065300.0,3065300,1962.0,,21051.0,21051.0,subject,,
C814-2008-0136,1,15841465.0,15841465,0.0,0,1443517.0,1443517,178000000.0,178000000,1994.0,,1584146.52,1584146.52,subject,,
C814-2008-0136.01,1,15841465.0,15841465,0.0,0,1443517.0,1443517,178000000.0,178000000,1994.0,,1584146.52,1584146.52,subject,,
C814-2008-0136.02,1,15841465.0,15841465,0.0,0,1443517.0,1443517,178000000.0,178000000,1994.0,,1584146.52,1584146.52,subject,,
C814-2008-0145,1,4915005.0,4915005,0.0,0,1801466.0,1801466,46393856.0,46393856,2018.0,,34673.76,34673.76,subject,,
C814-2008-0145.01,1,4915005.0,4915005,0.0,0,1801466.0,1801466,46393856.0,46393856,2018.0,,34673.76,34673.76,subject,,
C814-2008-0165,1,36043722.0,36043722,0.0,0,1628773.0,1628773,34339165.0,34339165,,,116740.8,116740.8,subject,,
C814-2008-0165.01,1,36043722.0,36043722,0.0,0,1628773.0,1628773,34339165.0,34339165,,,116740.8,116740.8,subject,,
C814-2009-0094,1,4481153.0,4481153,0.0,0,1342229.0,1342229,4481153.0,4481153,,,70.293,70.293,subject,,
C814-2009-0094.01,1,4481153.0,4481153,0.0,0,1342229.0,1342229,4481153.0,4481153,,,70.293,70.293,subject,,
C814-2009-0094.02,1,4481153.0,4481153,0.0,0,1342229.0,1342229,4481153.0,4481153,,,70.293,70.293,subject,,
C814-2009-0094.03,1,4481153.0,4481153,0.0,0,1342229.0,1342229,4481153.0,4481153,,,70.293,70.293,buffer,,
C814-2009-0139,1,13457340.0,13457340,0.0,0,1632500.0,1632500,30497087.0,30497087,,,30.091,30.091,subject,,
C814-2009-0139.01,1,13457340.0,13457340,0.0,0,1632500.0,1632500,30497087.0,30497087,,,30.091,30.091,subject,,
C814-2009-0139.02,1,13457340.0,13457340,0.0,0,1632500.0,1632500,30497087.0,30497087,,,30.091,30.091,subject,,
C814-2009-0139.03,1,13457340.0,13457340,0.0,0,1632500.0,1632500,30497087.0,30497087,,,30.091,30.091,subject,,
C814-2009-0139.04,1,13457340.0,13457340,0.0,0,1632500.0,1632500,30497087.0,30497087,,,30.091,30.091,subject,,
C814-2012-0055,1,13251762.0,13251762,0.0,0,1505850.0,1505850,90870000.0,90870000,2015.0,,1234011.24,1234011.24,subject,,
C814-2012-0055(RCT),1,13251762.0,13251762,0.0,0,1505850.0,1505850,90870000.0,90870000,2015.0,,1234011.24,1234011.24,subject,,
C814-2012-0055.01,1,13251762.0,13251762,0.0,0,1505850.0,1505850,90870000.0,90870000,2015.0,,1234011.24,1234011.24,subject,,
C814-2012-0055.02,1,13251762.0,13251762,0.0,0,1505850.0,1505850,90870000.0,90870000,2015.0,,1234011.24,1234011.24,subject,,
C814-2012-0071,1,15356817.0,15356817,0.0,0,1831853.0,1831853,70500000.0,70500000,2014.0,,66768.77,66768.77,subject,,
C814-2012-0085,1,0.0,0,5246264.0,5246264,1773977.0,1773977,5288184.0,5288184,,,655783.0,655783.0,subject,,
C814-2012-0085.01,1,0.0,0,5246264.0,5246264,1773977.0,1773977,5288184.0,5288184,,,655783.0,655783.0,subject,,
C814-2012-0085.02,1,0.0,0,5246264.0,5246264,1773977.0,1773977,5288184.0,5288184,,,655783.0,655783.0,subject,,
C814-2012-0128.01.SH,1,3355862.0,3355862,0.0,0,1807542.0,1807542,17000000.0,17000000,2020.0,,83896.56,83896.56,subject,,
C814-2012-0128.02.SH,1,3355862.0,3355862,0.0,0,1807542.0,1807542,17000000.0,17000000,2020.0,,83896.56,83896.56,subject,,
C814-2012-0128.03.SH,1,3355862.0,3355862,0.0,0,1807542.0,1807542,17000000.0,17000000,2020.0,,83896.56,83896.56,subject,,
C814-2012-0128.SH,1,3355862.0,3355862,0.0,0,1807542.0,1807542,17000000.0,17000000,2020.0,,83896.56,83896.56,subject,,
C814-2012-0163,1,300.0,300,0.0,0,1389380.0,1389380,300.0,300,,,0.0,0.0,subject,,
C814-2012-0163.01,1,300.0,300,0.0,0,1389380.0,1389380,300.0,300,,,0.0,0.0,subject,,
C814-2014-0083,1,8898041.0,8898041,0.0,0,1884854.0,1884854,10346559.0,10346559,,,347.787,347.787,subject,,
C814-2014-0083.01,1,8898041.0,8898041,0.0,0,1884854.0,1884854,10346559.0,10346559,,,347.787,347.787,subject,,
C814-2014-0110.01.SH,1,0.0,0,1996000.0,1996000,100073.0,100073,0.0,0,0.0,,199.135,199.135,subject,,
C814-2014-0110.02.SH,1,0.0,0,1996000.0,1996000,100073.0,100073,0.0,0,0.0,,199.135,199.135,subject,,
C814-2014-0110.SH,1,0.0,0,1996000.0,1996000,100073.0,100073,0.0,0,0.0,,199.135,199.135,subject,,
C814-2014-0120,1,3449530.0,3449530,0.0,0,1776860.0,1776860,5568307.0,5568307,1973.0,,98558.0,98558.0,subject,,
C814-2017-0001,1,13535270.0,13535270,0.0,0,1797007.0,1797007,156000000.0,156000000,2020.0,,26759.0,26759.0,subject,,
C814-2017-0024,1,0.0,0,23517648.0,23517648,1791052.0,1791052,23517648.0,23517648,,,1866.48,1866.48,subject,,
C814-2017-0024.01,1,0.0,0,23517648.0,23517648,1791052.0,1791052,23517648.0,23517648,,,1866.48,1866.48,subject,,
C814-2018-0121,1,11029200.0,11029200,0.0,0,1932816.0,1932816,44038325.0,44038325,2023.0,,55146.0,55146.0,subject,,
C814-2018-0122,1,480849.0,480849,0.0,0,1502954.0,1502954,539733.0,539733,,,25.33,25.33,subject,,
C814-2018-0122.01,1,480849.0,480849,0.0,0,1502954.0,1502954,539733.0,539733,,,25.33,25.33,subject,,
C814-2018-0122.02,1,480849.0,480849,0.0,0,1502954.0,1502954,539733.0,539733,,,25.33,25.33,subject,,
C814-2020-0104,1,78716880.0,78716880,0.0,0,1837273.0,1837273,245908289.0,245908289,2022.0,,1311948.0,1311948.0,subject,,
C814-2020-0132,1,0.0,0,340036671.0,340036671,1391999.0,1391999,337414961.0,337414961,,,624782.0,624782.0,subject,,
C814-2021-0099,1,9141050.0,9141050,0.0,0,1686777.0,1686777,9548311.0,9548311,1982.0,,182821.0,182821.0,subject,,
C814-2021-0175,1,0.0,0,38250000.0,38250000,1973871.0,1973871,40000000.0,40000000,,,356539.0,356539.0,subject,,
C814-2022-0095,1,4832520.0,4832520,0.0,0,1931127.0,1931127,10324874.0,10324874,1979.0,,80542.0,80542.0,subject,,
C814-2023-0027,1,5610620.0,5610620,0.0,0,1574300.0,1574300,3814000.0,3814000,1980.0,,24394.0,24394.0,subject,,
C814-2023-0057,1,36215340.0,36215340,0.0,0,174205.0,174205,0.0,0,0.0,,172454.0,172454.0,subject,,
C814-2024-0001,1,39912820.0,39912820,0.0,0,1955188.0,1955188,28595769.0,28595769,1971.0,,173534.0,173534.0,subject,,
C814-82-006.01(83),1,36949750.0,36949750,0.0,0,1967375.0,1967375,79266241.0,79266241,1985.0,,147799.0,147799.0,subject,,
C814-82-006.02(83),1,36949750.0,36949750,0.0,0,1967375.0,1967375,79266241.0,79266241,1985.0,,147799.0,147799.0,subject,,
C814-86-009.12,1,5424928.0,5424928,0.0,0,1962767.0,1962767,5424928.0,5424928,,,339057.97,339057.97,subject,,
C814-86-009.14,1,2849172.0,2849172,0.0,0,476333.0,476333,2849172.0,2849172,,,178073.28,178073.28,buffer,,
C814-86-023.01,1,16066.0,16066,0.0,0,1794891.0,1794891,16066.0,16066,,,80330.1,80330.1,subject,,
C814-86-023.02,1,16066.0,16066,0.0,0,1794891.0,1794891,16066.0,16066,,,80330.1,80330.1,subject,,
C814-86-023.03,1,21598076.0,21598076,0.0,0,1718240.0,1718240,21598076.0,21598076,,,77.989,77.989,buffer,,
C814-88-0001(RCA),1,191475.0,191475,0.0,0,2021946.0,2021946,1077501.0,1077501,2006.0,,12765.0,12765.0,subject,,
C814-88-0001.07,1,191475.0,191475,0.0,0,2021946.0,2021946,1077501.0,1077501,2006.0,,12765.0,12765.0,subject,,
C814-88-0001.11,1,2356155.0,2356155,0.0,0,1682781.0,1682781,2485000.0,2485000,2003.0,,104718.0,104718.0,subject,,
C814-88-0001.12,1,0.0,0,16592335.0,16592335,1419541.0,1419541,16406513.0,16406513,,,230650.0,230650.0,subject,,
C814-89-0006.01,1,58824.0,58824,0.0,0,318378.0,318378,162617.0,162617,1970.0,,2.451,2.451,subject,,
C814-89-0006.02,1,58824.0,58824,0.0,0,318378.0,318378,162617.0,162617,1970.0,,2.451,2.451,subject,,
C814-89-0006.03,1,2105473.0,2105473,0.0,0,1523338.0,1523338,12737500.0,12737500,2008.0,,300781.8,300781.8,subject,,
C814-90-0003.17,1,304920.0,304920,0.0,0,1562118.0,1562118,304920.0,304920,,,7.0,7.0,subject,,
C814-90-0003.18,1,304920.0,304920,0.0,0,1562118.0,1562118,304920.0,304920,,,7.0,7.0,subject,,
C814-90-0003.20,1,1050.0,1050,0.0,0,205866.0,205866,1050.0,1050,,,0.0,0.0,subject,,
C814-90-0003.22,1,42415.0,42415,0.0,0,2032256.0,2032256,63958.0,63958,,,9.737,9.737,subject,,
C814-94-0002,1,47761216.0,47761216,0.0,0,1527894.0,1527894,97000000.0,97000000,1981.0,,746269.0,746269.0,subject,,
C814-95-0001,1,47761216.0,47761216,0.0,0,1527894.0,1527894,97000000.0,97000000,1981.0,,746269.0,746269.0,subject,,
C814-95-0001.02,1,47761216.0,47761216,0.0,0,1527894.0,1527894,97000000.0,97000000,1981.0,,746269.0,746269.0,subject,,
C814-95-0002.01,1,6651180.0,6651180,0.0,0,1504218.0,1504218,24648685.0,24648685,1999.0,,665118.0,665118.0,subject,,
C814-95-0002.04,1,1163040.0,1163040,0.0,0,1921759.0,1921759,1906000.0,1906000,2009.0,,38768.0,38768.0,subject,,
C814-95-0002.05,1,1163040.0,1163040,0.0,0,1921759.0,1921759,1906000.0,1906000,2009.0,,38768.0,38768.0,subject,,
C814-95-0002.13,1,1400890.0,1400890,0.0,0,1966996.0,1966996,1400890.0,1400890,,,233481.6,233481.6,subject,,
C814-96-0001,1,10559920.0,10559920,0.0,0,105830.0,105830,9964325.0,9964325,,,59999.55,59999.55,subject,,
C814-96-0002,1,7500000.0,7500000,0.0,0,105830.0,105830,19101898.0,19101898,1997.0,,30000.0,30000.0,subject,,
C814-96-0003.09,1,0.0,0,3276048.0,3276048,1305135.0,1305135,3267000.0,3267000,,,217800.0,217800.0,subject,,
C814-96-0003.11,1,7770000.0,7770000,0.0,0,129938.0,129938,7770000.0,7770000,,,97.276,97.276,subject,,
C814-96-0003.12,1,1380.0,1380,0.0,0,1732780.0,1732780,840.0,840,,,0.0,0.0,subject,,
C814-96-0003.19,1,1738500.0,1738500,0.0,0,2022045.0,2022045,1739167.0,1739167,,,12.0,12.0,subject,,
C814-98-0001.01,1,3063120.0,3063120,0.0,0,1928320.0,1928320,5007936.0,5007936,2006.0,,76578.0,76578.0,subject,,
C814-98-0001.03,1,12024756.0,12024756,0.0,0,1928320.0,1928320,57507790.0,57507790,2006.0,,579138.0,579138.0,subject,,
C814-98-0002,1,2985060.0,2985060,0.0,0,120363.0,120363,2985060.0,2985060,,,49.751,49.751,subject,,
C814S-86-029,1,1559981.0,1559981,0.0,0,157297.0,157297,1838843.0,1838843,2007.0,,83199.0,83199.0,subject,,
C814S-86-030,1,3457218.0,3457218,0.0,0,477596.0,477596,13914000.0,13914000,2012.0,,606529.44,606529.44,subject,,
C8S-87-098(RCT),1,2628846.0,2628846,0.0,0,1284750.0,1284750,3775000.0,3775000,2006.0,,30927.6,30927.6,subject,,
NPA-03-0002.01,1,471499.0,471499,0.0,0,1847947.0,1847947,730170.0,730170,1930.0,,0.0,0.0,subject,,
NPA-03-0007.01,1,700000.0,700000,0.0,0,1980270.0,1980270,1113173.0,1113173,,,0.0,0.0,subject,,
NPA-03-0009.02,1,254236.0,254236,0.0,0,1608346.0,1608346,452875.0,452875,2012.0,,0.0,0.0,subject,,
NPA-03-0014.02,1,0.0,0,132308.0,132308,100073.0,100073,131250.0,131250,,,0.0,0.0,subject,,
NPA-03-0014.03,1,3132400.0,3132400,0.0,0,1924673.0,1924673,83239768.0,83239768,1983.0,,1044133.2,1044133.2,subject,,
NPA-04-0009.01,1,430155.0,430155,0.0,0,1441122.0,1441122,707784.0,707784,1948.0,,8603.1,8603.1,subject,,
NPA-04-0009.02,1,319444.0,319444,0.0,0,1920456.0,1920456,1543197.0,1543197,1997.0,,0.0,0.0,subject,,
NPA-04-0016.01,1,412500.0,412500,0.0,0,1776281.0,1776281,508144.0,508144,,,7500.0,7500.0,subject,,
NPA-05-0006.01,1,761250.0,761250,0.0,0,183425.0,183425,1031000.0,1031000,1930.0,,0.0,0.0,subject,,
NPA-05-0006.02,1,388125.0,388125,0.0,0,1584431.0,1584431,523371.0,523371,1915.0,,2587.5,2587.5,subject,,
NPA-05-0013.01,1,870000.0,870000,0.0,0,261551.0,261551,935143.0,935143,1971.0,,5800.0,5800.0,subject,,
NPA-05-0014.01,1,0.0,0,17213686.0,17213686,104697.0,104697,1612700.0,1612700,,,322540.02,322540.02,subject,,
NPA-05-0018.01,1,0.0,0,35565375.0,35565375,100058.0,100058,33192800.0,33192800,,,352836.0,352836.0,subject,,
NPA-06-0001.01,1,273996.0,273996,0.0,0,1836552.0,1836552,610889.0,610889,1958.0,,0.0,0.0,subject,,
NPA-06-0006.01,1,1004850.0,1004850,0.0,0,107788.0,107788,714200.0,714200,1967.0,,6699.0,6699.0,subject,,
NPA-06-0007.01,1,514140.0,514140,0.0,0,2004748.0,2004748,1008881.0,1008881,1956.0,,90200.0,90200.0,subject,,
NPA-06-0007.02,1,1751370.0,1751370,0.0,0,1278082.0,1278082,6201926.0,6201926,1973.0,,291895.0,291895.0,subject,,
NPA-06-0008.01,1,0.0,0,6747961.0,6747961,184271.0,184271,6546464.0,6546464,,,58797.29,58797.29,subject,,
NPA-06-0009.01,1,0.0,0,451172.0,451172,100073.0,100073,450000.0,450000,,,0.0,0.0,subject,,
NPA-06-0009.02,1,1209775.0,1209775,0.0,0,1336141.0,1336141,1515876.0,1515876,1920.0,,6913.0,6913.0,subject,,
NPA-06-0009.03,1,323750.0,323750,0.0,0,1664888.0,1664888,805856.0,805856,1917.0,,0.0,0.0,subject,,
NPA-06-0010.01,1,0.0,0,315813.0,315813,109854.0,109854,450000.0,450000,,,0.0,0.0,subject,,
NPA-06-0011.01,1,334908.0,334908,0.0,0,121191.0,121191,592469.0,592469,2005.0,,0.0,0.0,subject,,
NPA-06-0015.01,1,0.0,0,54434744.0,54434744,1655399.0,1655399,51645386.0,51645386,,,919987.2,919987.2,subject,,
NPA-06-0016.01,1,286650.0,286650,0.0,0,1784149.0,1784149,544032.0,544032,1992.0,,0.0,0.0,subject,,
NPA-06-0017.01,1,332419.0,332419,0.0,0,1428239.0,1428239,415532.0,415532,1960.0,,0.0,0.0,subject,,
NPA-07-0007.01,1,0.0,0,1408399.0,1408399,1926403.0,1926403,1408399.0,1408399,,,125191.0,125191.0,subject,,
NPA-07-0008.01,1,5092286.0,5092286,0.0,0,1711244.0,1711244,5092286.0,5092286,,,202074.84,202074.84,subject,,
NPA-07-0013.01,1,0.0,0,757748.0,757748,101462.0,101462,929092.0,929092,,,0.0,0.0,subject,,
NPA-07-0017.01,1,0.0,0,9534413.0,9534413,1905716.0,1905716,11846806.0,11846806,,,238360.32,238360.32,subject,,
NPA-07-0018.01,1,11626257.0,11626257,0.0,0,1888967.0,1888967,17801051.0,17801051,2023.0,,130266.18,130266.18,subject,,
NPA-07-0019.01,1,2999768.0,2999768,0.0,0,1605677.0,1605677,3065300.0,3065300,1962.0,,21051.0,21051.0,subject,,
NPA-07-0022.01,1,7295776.0,7295776,0.0,0,1347869.0,1347869,8173844.0,8173844,2008.0,,45598.6,45598.6,subject,,
NPA-2007-0005.01,1,316648.0,316648,0.0,0,1973502.0,1973502,2300000.0,2300000,1986.0,,141313.0,141313.0,subject,,
NPA-2007-0005.02,1,131205.0,131205,0.0,0,1557161.0,1557161,373625.0,373625,2012.0,,0.0,0.0,subject,,
NPA-2007-0009.03,1,482836.0,482836,0.0,0,1946046.0,1946046,2001949.0,2001949,2021.0,,0.0,0.0,subject,,
NPA-2007-0009.04,1,1184300.0,1184300,0.0,0,1810996.0,1810996,1250000.0,1250000,,,9676.0,9676.0,subject,,
NPA-2007-0012.01,1,337162.0,337162,0.0,0,1480980.0,1480980,493304.0,493304,1949.0,,0.0,0.0,subject,,
NPA-2007-0012.02,1,0.0,0,4137764.0,4137764,182335.0,182335,1051302.0,1051302,,,41377.64,41377.64,subject,,
NPA-2007-0012.03,1,0.0,0,4044154.0,4044154,182335.0,182335,200000.0,200000,,,38515.75,38515.75,subject,,
NPA-2007-0012.04,1,0.0,0,266889.0,266889,1672000.0,1672000,262112.0,262112,1930.0,,0.0,0.0,subject,,
NPA-2007-0012.05,1,1029680.0,1029680,0.0,0,1542020.0,1542020,2980398.0,2980398,1980.0,,25742.0,25742.0,subject,,
NPA-2007-0014.01,1,2629282.0,2629282,0.0,0,264065.0,264065,3483347.0,3483347,1986.0,,1314640.8,1314640.8,subject,,
NPA-2007-0015.02,1,206458.0,206458,0.0,0,1708538.0,1708538,492629.0,492629,1938.0,,0.0,0.0,subject,,
NPA-2007-0016.01,1,678000.0,678000,0.0,0,100972.0,100972,1025000.0,1025000,1959.0,,0.0,0.0,subject,,
NPA-2007-0021.01,1,229090.0,229090,0.0,0,1915617.0,1915617,402271.0,402271,,,0.0,0.0,subject,,
NPA-2008-0001.01,1,30154497.0,30154497,0.0,0,1634037.0,1634037,94860000.0,94860000,2013.0,,274131.79,274131.79,subject,,
NPA-2008-0007.01,1,11147.0,11147,0.0,0,519739.0,519739,11147.0,11147,,,46444.0,46444.0,subject,,
NPA-2008-0009.02,1,430155.0,430155,0.0,0,1441122.0,1441122,707784.0,707784,1948.0,,8603.1,8603.1,subject,,
NPA-2008-0012.02,1,363088.0,363088,0.0,0,1843379.0,1843379,590282.0,590282,1952.0,,0.0,0.0,subject,,
NPA-2008-0012.03,1,1490545.0,1490545,0.0,0,1968150.0,1968150,2712000.0,2712000,1941.0,,42587.0,42587.0,subject,,
NPA-2008-0013.01,1,405052.0,405052,0.0,0,2010092.0,2010092,1050000.0,1050000,2014.0,,0.0,0.0,subject,,
NPA-2008-0014.01,1,0.0,0,27261437.0,27261437,1558072.0,1558072,26799496.0,26799496,,,919711.0,919711.0,subject,,
NPA-2008-0014.03,1,127831.0,127831,0.0,0,1627204.0,1627204,287985.0,287985,1976.0,,0.0,0.0,subject,,
NPA-2008-0015.02,1,627264.0,627264,0.0,0,1818044.0,1818044,627264.0,627264,,,62726.4,62726.4,subject,,
NPA-2008-0015.03,1,0.0,0,5145414.0,5145414,103352.0,103352,5108945.0,5108945,,,94525.2,94525.2,subject,,
NPA-2008-0015.04.SH,1,0.0,0,2157486.0,2157486,178329.0,178329,2525649.0,2525649,,,44430.0,44430.0,subject,,
NPA-2008-0016.02,1,32825430.0,32825430,0.0,0,1919394.0,1919394,85300000.0,85300000,2020.0,,263930.0,263930.0,subject,,
NPA-2008-0019.01,1,284410.0,284410,0.0,0,1745650.0,1745650,152796.0,152796,1980.0,,0.0,0.0,subject,,
NPA-2008-0019.02,1,0.0,0,1126400.0,1126400,1297329.0,1297329,1126400.0,1126400,,,11264.0,11264.0,subject,,
NPA-2008-0021.01,1,229090.0,229090,0.0,0,1915617.0,1915617,402271.0,402271,,,0.0,0.0,subject,,
NPA-2008-0023.01,1,0.0,0,32237948.0,32237948,1600522.0,1600522,24992275.0,24992275,,,179467.2,179467.2,subject,,
NPA-2008-0023.02,1,362015.0,362015,0.0,0,200713.0,200713,897732.0,897732,1963.0,,17036.0,17036.0,subject,,
NPA-2009-0005.01,1,752805.0,752805,0.0,0,2036890.0,2036890,56900000.0,56900000,,,409132.94,409132.94,subject,,
NPA-2009-0007.01,1,11147.0,11147,0.0,0,519739.0,519739,11147.0,11147,,,46444.0,46444.0,subject,,
NPA-2009-0007.02,1,1349880.0,1349880,0.0,0,1653198.0,1653198,1579822.0,1579822,1977.0,,89992.0,89992.0,subject,,
NPA-2009-0012.01,1,0.0,0,1045390.0,1045390,185491.0,185491,220000.0,220000,,,0.0,0.0,subject,,
NPA-2009-0012.02,1,0.0,0,0.0,0,1324381.0,1324381,678910.0,678910,1980.0,,8102.0,8102.0,subject,,
NPA-2009-0014.01,1,0.0,0,0.0,0,1008000.0,1008000,2022205.0,2022205,2010.0,,196020.0,196020.0,subject,,
NPA-2009-0016.01,1,1360814.0,1360814,0.0,0,1909094.0,1909094,1360814.0,1360814,,,24742.08,24742.08,subject,,
NPA-2009-0016.02,1,1187598.0,1187598,0.0,0,1335697.0,1335697,1195065.0,1195065,1937.0,,21592.69,21592.69,subject,,
NPA-2009-0018.01,1,2153500.0,2153500,0.0,0,207206.0,207206,3141665.0,3141665,2020.0,,86140.0,86140.0,subject,,
NPA-2009-0018.02,1,343416.0,343416,0.0,0,2023011.0,2023011,534765.0,534765,1947.0,,0.0,0.0,subject,,
NPA-2009-0019.01,1,454359.0,454359,0.0,0,1943429.0,1943429,917748.0,917748,1947.0,,0.0,0.0,subject,,
NPA-2009-0020.01,1,300000.0,300000,0.0,0,1484940.0,1484940,412420.0,412420,1950.0,,0.0,0.0,subject,,
NPA-2009-0021.01,1,0.0,0,19385905.0,19385905,100073.0,100073,19385905.0,19385905,,,537674.0,537674.0,subject,,
NPA-2009-0022.01,1,0.0,0,32712020.0,32712020,253890.0,253890,32454594.0,32454594,,,87610.0,87610.0,subject,,
NPA-2009-0025.01,1,515160.0,515160,0.0,0,1768549.0,1768549,2500000.0,2500000,1984.0,,51516.0,51516.0,subject,,
NPA-2010-0002.01,1,0.0,0,2364300.0,2364300,1999220.0,1999220,2363509.0,2363509,,,9064.4,9064.4,subject,,
NPA-2010-0005.02,1,0.0,0,12079798.0,12079798,1970649.0,1970649,2671800.0,2671800,,,805319.86,805319.86,subject,,
NPA-2010-0005.03,1,0.0,0,276813.0,276813,100073.0,100073,7917575.0,7917575,,,1845419.4,1845419.4,subject,,
NPA-2010-0007.01,1,150408.0,150408,0.0,0,1502562.0,1502562,455411.0,455411,1961.0,,18800.97,18800.97,subject,,
NPA-2010-0008.01,1,955440.0,955440,0.0,0,111334.0,111334,1539662.0,1539662,1950.0,,7962.0,7962.0,subject,,
NPA-2010-0010.01,1,0.0,0,456755.0,456755,109854.0,109854,350000.0,350000,,,0.0,0.0,subject,,
NPA-2010-0012.01,1,1211186.0,1211186,0.0,0,1530309.0,1530309,2620243.0,2620243,1982.0,,24223.72,24223.72,subject,,
