standardized_tcad_id,lui_land_use,lui_general_land_use,lui_shape_area,latitude,longitude,council_district,nearby_GEOID,zoning_case_GEOID
0131070129,100,100,29792.830078125,,,,,
0131070130,100,100,30668.421875,,,,,
0131070131,100,100,26924.955078125,,,,,
0131070132,100,100,17875.572265625,,,,,
0131070133,100,100,14051.48828125,,,,,
0131070134,100,100,11482.791015625,,,,,
0131070135,100,100,21586.0546875,,,,,
0131070136,100,100,18251.5546875,,,,,
0131070137,650,600,168282.11328125,,,,,
0131070138,100,100,6954.595703125,,,,,
0131070139,100,100,9230.69921875,,,,,
0131070140,100,100,7541.61328125,,,,,
0131070214,900,900,41611.85546875,,,,,
0131070215,100,100,302701.990234375,,,,,
0131070216,100,100,17152.044921875,,,,,
0131070217,100,100,18861.9453125,,,,,
0131070218,100,100,16230.0703125,,,,,
0131070219,100,100,14450.640625,,,,,
0131070220,100,100,15442.724609375,,,,,
0131070221,100,100,15800.84375,,,,,
0131070222,100,100,20644.45703125,,,,,
0131070223,100,100,14330.126953125,,,,,
0131070224,100,100,19288.123046875,,,,,
0131070225,100,100,21248.119140625,,,,,
0131070226,100,100,22651.03125,,,,,
0131070227,100,100,23844.90234375,,,,,
0131070228,100,100,25377.16796875,,,,,
0131070229,100,100,21248.775390625,,,,,
0131070230,100,100,21902.353515625,,,,,
0131090101,100,100,21946.515625,,,,,
0131090102,100,100,26314.396484375,,,,,
0131090103,100,100,28056.169921875,,,,,
0131090104,100,100,31075.916015625,,,,,
0131090107,100,100,46097.72265625,,,,,
0131090108,100,100,44492.73046875,,,,,
0131090109,100,100,63158.13671875,,,,,
0131090110,100,100,71909.98828125,,,,,
0131090111,100,100,72365.7265625,,,,,
0131090112,100,100,80915.69921875,,,,,
0131090113,100,100,11813.001953125,,,,,
0131090114,100,100,63575.03515625,,,,,
0131090115,100,100,49472.62890625,,,,,
0131090202,100,100,62462.392578125,,,,,
0131090203,100,100,52477.716796875,,,,,
0131090204,100,100,147930.734375,,,,,
0131090208,100,100,41147.939453125,,,,,
0131090209,100,100,79562.2265625,,,,,
0131090210,100,100,47683.431640625,,,,,
0131090212,100,100,37191.455078125,,,,,
0131090213,100,100,50330.07421875,,,,,
0131090214,100,100,37152.0625,,,,,
0131090215,740,700,369887.779296875,,,,,
0131090216,100,100,11829.23046875,,,,,
0131090217,100,100,23479.412109375,,,,,
0131090218,100,100,30103.953125,,,,,
0131090219,100,100,28629.07421875,,,,,
0131090220,100,100,36832.150390625,,,,,
0131090221,100,100,19277.677734375,,,,,
0131090222,100,100,15327.84765625,,,,,
0131090223,100,100,10275.33984375,,,,,
0131090224,100,100,7433.7109375,,,,,
0131090225,100,100,6861.150390625,,,,,
0131090226,100,100,7898.755859375,,,,,
0131090227,100,100,11461.021484375,,,,,
0131090228,100,100,12667.697265625,,,,,
0131090229,100,100,9066.16796875,,,,,
0131090230,100,100,8121.41015625,,,,,
0131090231,100,100,7039.59765625,,,,,
0131090232,100,100,8358.138671875,,,,,
0131090233,100,100,7698.765625,,,,,
0131090234,100,100,9001.552734375,,,,,
0131090235,100,100,8229.2890625,,,,,
0131090236,100,100,8436.4609375,,,,,
0131090237,100,100,9535.24609375,,,,,
0131090239,100,100,18653.73046875,,,,,
0131090240,100,100,21097.041015625,,,,,
0131090241,100,100,20274.634765625,,,,,
0131090242,100,100,24511.337890625,,,,,
0131090243,100,100,11960.64453125,,,,,
0131090244,100,100,11113.318359375,,,,,
0131090245,100,100,22904.767578125,,,,,
0131090246,100,100,17134.80859375,,,,,
0131090247,100,100,15579.654296875,,,,,
0131090248,100,100,14692.6484375,,,,,
0131090249,100,100,14322.671875,,,,,
0131090250,100,100,13245.6328125,,,,,
0131090251,100,100,12295.400390625,,,,,
0131090252,100,100,10502.6796875,,,,,
0131090253,100,100,9669.40234375,,,,,
0131090254,100,100,10766.208984375,,,,,
0131090255,100,100,9507.58984375,,,,,
0131090257,100,100,8107.599609375,,,,,
0131090258,100,100,12445.876953125,,,,,
0131090266,100,100,53040.0703125,,,,,
0131090267,100,100,32377.27734375,,,,,
0131090268,100,100,13336.90234375,,,,,
0131090269,900,900,15940.80859375,,,,,
0131090270,100,100,12663.650390625,,,,,
0131090271,100,100,12241.43359375,,,,,
0131090272,100,100,7936.380859375,,,,,
0131090273,100,100,89957.1875,,,,,
0131090274,100,100,35030.06640625,,,,,
0131090275,100,100,43018.978515625,,,,,
0131090301,100,100,6900.947265625,,,,,
0131090302,100,100,6705.04296875,,,,,
0131090303,100,100,6870.34765625,,,,,
0131090304,100,100,6921.201171875,,,,,
0131090305,100,100,6763.189453125,,,,,
0131090306,100,100,8057.349609375,,,,,
0131090307,100,100,6833.61328125,,,,,
0131090401,100,100,8858.576171875,,,,,
0131090402,100,100,9628.9140625,,,,,
0131090403,100,100,6514.451171875,,,,,
0131090404,100,100,8153.37109375,,,,,
0131090405,100,100,7849.255859375,,,,,
0131090406,100,100,10880.76953125,,,,,
0131090407,100,100,9630.087890625,,,,,
0131090408,100,100,8757.736328125,,,,,
0131090409,100,100,8479.626953125,,,,,
0131090410,100,100,10662.22265625,,,,,
0131090412,100,100,7450.689453125,,,,,
0131090501,100,100,11056.484375,,,,,
0131090502,100,100,43047.216796875,,,,,
0131090503,100,100,27134.94921875,,,,,
0131090504,100,100,20701.232421875,,,,,
0131090505,100,100,16215.423828125,,,,,
0131090507,100,100,15214.689453125,,,,,
0131090508,100,100,14044.8671875,,,,,
0131090509,100,100,14405.560546875,,,,,
0131090510,100,100,14923.609375,,,,,
0131090511,100,100,14971.037109375,,,,,
0131090512,100,100,15603.716796875,,,,,
0131090513,100,100,17083.078125,,,,,
0131090514,100,100,17860.79296875,,,,,
0131090515,100,100,17821.04296875,,,,,
0131090516,100,100,46160.982421875,,,,,
0131090518,100,100,32107.876953125,,,,,
0131090519,100,100,37602.302734375,,,,,
0131090520,100,100,6812.697265625,,,,,
0131090521,100,100,6754.70703125,,,,,
0131090523,100,100,15213.291015625,,,,,
0131090601,100,100,47003.677734375,,,,,
0131090602,100,100,22168.392578125,,,,,
0131090603,100,100,20843.552734375,,,,,
0131090604,100,100,16441.87890625,,,,,
0131090605,100,100,18324.783203125,,,,,
0131090606,100,100,16428.71484375,,,,,
0131090608,100,100,38566.1015625,,,,,
0131110103,100,100,77113.185546875,,,,,
0131110104,100,100,44250.498046875,,,,,
0131110105,100,100,48916.466796875,,,,,
0131110107,100,100,46359.62890625,,,,,
0131110108,100,100,45407.228515625,,,,,
0131110109,100,100,84041.859375,,,,,
0131110111,100,100,43637.38671875,,,,,
0131110112,100,100,43550.166015625,,,,,
0131110113,100,100,87389.9609375,,,,,
0131110114,100,100,43369.0546875,,,,,
0131110116,100,100,43510.1796875,,,,,
0131110201,100,100,45842.8203125,,,,,
0131110206,100,100,49162.8125,,,,,
0131110207,100,100,44954.34375,,,,,
0131110208,100,100,44821.72265625,,,,,
0131110209,740,700,10467.447265625,,,,,
0131110210,100,100,43733.9765625,,,,,
0131110211,100,100,43107.279296875,,,,,
0131110212,100,100,45100.3203125,,,,,
0131110213,100,100,44414.73046875,,,,,
0131110214,100,100,47537.72265625,,,,,
0131110215,100,100,47548.740234375,,,,,
0131110216,100,100,46232.515625,,,,,
0131110217,100,100,44877.892578125,,,,,
0131110218,100,100,45430.1015625,,,,,
0131110219,100,100,44879.552734375,,,,,
0131110221,100,100,33520.197265625,,,,,
0131110222,100,100,39929.001953125,,,,,
0131110223,100,100,38672.16015625,,,,,
0131110224,100,100,31599.24609375,,,,,
0131110225,100,100,31717.18359375,,,,,
0131110226,100,100,36247.984375,,,,,
0131110227,100,100,32155.541015625,,,,,
0131110228,100,100,33876.564453125,,,,,
0131110229,100,100,35418.59765625,,,,,
0131110230,100,100,48024.693359375,,,,,
0131110231,100,100,44550.572265625,,,,,
0131110232,100,100,51978.708984375,,,,,
0131110233,100,100,44868.134765625,,,,,
0131110234,100,100,48517.966796875,,,,,
0131110235,100,100,48273.234375,,,,,
0131110236,100,100,46305.658203125,,,,,
0131110237,100,100,314674.2578125,,,,,
0131110238,100,100,208398.34765625,,,,,
0131110239,100,100,48420.66015625,,,,,
0131110240,100,100,49930.509765625,,,,,
0131110241,100,100,45368.453125,,,,,
0131110242,100,100,44319.978515625,,,,,
0131110243,100,100,45023.990234375,,,,,
0131110244,100,100,78466.115234375,,,,,
0131110245,100,100,84420.83984375,,,,,
0131110246,100,100,33694.529296875,,,,,
0131110247,100,100,31540.169921875,,,,,
0131110248,100,100,19785.103515625,,,,,
0131110249,100,100,61698.375,,,,,
0131110251,100,100,43596.15234375,,,,,
0131110253,100,100,20418.103515625,,,,,
0131110254,100,100,94841.20703125,,,,,
0131110255,100,100,145601.02734375,,,,,
0131110256,100,100,27335.861328125,,,,,
0131110257,100,100,18036.986328125,,,,,
0131110258,100,100,21325.033203125,,,,,
0131110259,100,100,14480.98828125,,,,,
0131110260,100,100,17074.033203125,,,,,
0131110261,100,100,45050.259765625,,,,,
0131110262,100,100,42408.083984375,,,,,
0131110263,100,100,43881.568359375,,,,,
0131110264,100,100,45563.431640625,,,,,
0131110265,100,100,129872.029296875,,,,,
0131110267,100,100,387935.744140625,,,,,
0131110268,740,700,40538.994140625,,,,,
0131110270,100,100,45796.998046875,,,,,
0131110301,100,100,203573.705078125,,,,,
0131130104,160,160,14790.419921875,,,,,
0131130105,160,160,13420.09375,,,,,
0131130106,160,160,14412.02734375,,,,,
0131130107,160,160,15080.943359375,,,,,
0131130108,160,160,18871.064453125,,,,,
0131130109,160,160,14924.126953125,,,,,
0131130110,160,160,14200.8828125,,,,,
0131130113,160,160,37021.98828125,,,,,
0131130114,160,160,39124.927734375,,,,,
0131130115,160,160,43212.802734375,,,,,
0131130116,100,100,44083.482421875,,,,,
0131130117,160,160,40058.267578125,,,,,
0131130118,160,160,45048.962890625,,,,,
0131130119,160,160,33558.564453125,,,,,
0131130120,100,100,43764.08984375,,,,,
0131130121,160,160,39842.322265625,,,,,
0131130122,160,160,36831.642578125,,,,,
0131130123,160,160,38005.923828125,,,,,
0131130125,160,160,22750.888671875,,,,,
0131130126,160,160,14241.396484375,,,,,
0131130128,100,100,8690.3359375,,,,,
0131130129,100,100,5869.642578125,,,,,
0131130130,100,100,5966.5,,,,,
0131130131,100,100,5740.521484375,,,,,
0131130132,100,100,6383.052734375,,,,,
0131130133,100,100,7290.9921875,,,,,
0131130134,100,100,6825.638671875,,,,,
0131130135,100,100,8887.630859375,,,,,
0131130136,100,100,9500.736328125,,,,,
0131130137,860,860,12174.849609375,,,,,
0131130138,100,100,8200.505859375,,,,,
0131130139,100,100,6802.724609375,,,,,
0131130140,100,100,10436.34375,,,,,
0131130141,100,100,6197.423828125,,,,,
0131130142,100,100,6124.13671875,,,,,
0131130143,100,100,7966.0078125,,,,,
0131130144,100,100,6628.689453125,,,,,
0131130145,100,100,6750.779296875,,,,,
0131130146,100,100,6510.439453125,,,,,
0131130147,100,100,5968.58984375,,,,,
0131130148,100,100,7306.619140625,,,,,
0131130149,100,100,5784.263671875,,,,,
0131130150,100,100,5566.900390625,,,,,
0131130151,100,100,8129.54296875,,,,,
0131130152,220,200,109752.279296875,,,,,
0131130159,100,100,43103.408203125,,,,,
0131130160,100,100,43840.625,,,,,
0131130162,100,100,87574.63671875,,,,,
0131130163,100,100,43573.927734375,,,,,
0131130164,100,100,43514.486328125,,,,,
0131130165,100,100,43445.171875,,,,,
0131130166,100,100,42809.59765625,,,,,
0131130167,100,100,43856.822265625,,,,,
0131130168,100,100,44070.7578125,,,,,
0131130169,740,700,234820.521484375,,,,,
0131130171,160,160,58453.15625,,,,,
0131130172,900,900,38777.33984375,,,,,
0131130173,160,160,30321.7421875,,,,,
0131130175,160,160,59888.748046875,,,,,
0131130176,160,160,29922.841796875,,,,,
0131130177,900,900,43530.4921875,,,,,
0131130202,160,160,30322.888671875,,,,,
0131130203,160,160,16112.177734375,,,,,
0131130301,100,100,6846.056640625,,,,,
0131130302,100,100,11214.224609375,,,,,
0131130303,100,100,9315.896484375,,,,,
0131130304,100,100,5951.755859375,,,,,
0131130305,100,100,5818.12109375,,,,,
0131130306,100,100,5816.720703125,,,,,
0131130307,100,100,8476.28125,,,,,
0131130308,100,100,53867.658203125,,,,,
0131130402,100,100,113547.1640625,,,,,
0131130403,100,100,75636.525390625,,,,,
0131130404,100,100,76923.408203125,,,,,
0131130405,100,100,77739.521484375,,,,,
0131130406,900,900,28032.66796875,,,,,
0131130407,900,900,26131.306640625,,,,,
0131130410,900,900,130689,,,,,
0131130411,900,900,75759.115234375,,,,,
0131130501,100,100,43419.0546875,,,,,
0131130502,100,100,43358.919921875,,,,,
0131130503,900,900,43700.212890625,,,,,
0131130504,100,100,43707.375,,,,,
0131130505,100,100,43577.041015625,,,,,
0131130601,160,160,19302.9921875,,,,,
0131130602,160,160,16751.376953125,,,,,
0131130603,100,100,8068.35546875,,,,,
0131130604,100,100,6205.880859375,,,,,
0131150111,400,400,401486.6484375,,,,,
0131150112,900,900,195281.77734375,,,,,
0131150114,400,400,351456.79296875,,,,,
0131150115,740,700,429063.44921875,,,,,
0131150203,400,400,45218.392578125,,,,,
0131150204,160,160,15487.1875,,,,,
0131150205,100,100,8732.26953125,,,,,
0131150206,100,100,8036.978515625,,,,,
0131150207,100,100,8785.517578125,,,,,
0131150208,160,160,11993.705078125,,,,,
0131150209,100,100,8608.841796875,,,,,
0131150210,160,160,12553.291015625,,,,,
0131150301,160,160,12417.744140625,,,,,
0131150302,160,160,15865.806640625,,,,,
0131150303,160,160,16881.193359375,,,,,
0131150304,160,160,24540.150390625,,,,,
0131150305,160,160,21829.4765625,,,,,
0131150306,160,160,19524.140625,,,,,
0131150307,160,160,16751.048828125,,,,,
0131150308,160,160,12630.013671875,,,,,
0131150309,160,160,11705.341796875,,,,,
0131150310,160,160,13085.390625,,,,,
0131150402,220,200,188329.0625,,,,,
0131150502,100,100,10238.853515625,,,,,
0131150503,100,100,9868.6796875,,,,,
0131150504,100,100,7255.76171875,,,,,
0131150505,100,100,7717.755859375,,,,,
0131150506,100,100,11887.044921875,,,,,
0131150507,100,100,8923.345703125,,,,,
0131150508,100,100,13742.263671875,,,,,
0131150509,100,100,11182.91796875,,,,,
0131150510,100,100,6624.45703125,,,,,
0131150511,860,860,5785.85546875,,,,,
0131150512,100,100,135590.375,,,,,
0131150514,900,900,49377.142578125,,,,,
0131150515,100,100,96759.9453125,,,,,
0131150517,100,100,45956.650390625,,,,,
0131150518,160,160,32923.279296875,,,,,
0131150519,100,100,88833.9296875,,,,,
0131150603,100,100,8705.130859375,,,,,
0131150604,100,100,6018.998046875,,,,,
0131150605,100,100,6019.037109375,,,,,
0131150606,100,100,6009.99609375,,,,,
0131150607,100,100,6058.009765625,,,,,
0131150608,100,100,6498.455078125,,,,,
0131150609,100,100,9125.291015625,,,,,
0131150610,100,100,6234.9765625,,,,,
0131150611,100,100,10387.896484375,,,,,
0131150612,100,100,20347.955078125,,,,,
0131150613,520,500,298039.5625,,,,,
0131150615,400,400,319217.005859375,,,,,
0131150616,100,100,254054.98046875,,,,,
0131150701,400,400,244414.4765625,,,,,
0131150702,300,300,105234.158203125,,,,,
0131150703,400,400,62860.076171875,,,,,
0131150704,300,300,117262.7421875,,,,,
0131190101,100,100,15054.44140625,,,,,
0131190102,100,100,14953.712890625,,,,,
0131190103,100,100,20309.267578125,,,,,
0131190105,100,100,10752.177734375,,,,,
0131190106,100,100,17497.96875,,,,,
0131190107,100,100,13478.97265625,,,,,
0131190110,100,100,9424.638671875,,,,,
0131190112,100,100,24024.818359375,,,,,
0131190113,100,100,14614.994140625,,,,,
0131190114,100,100,10634.126953125,,,,,
0131190115,100,100,12590.892578125,,,,,
0131190116,100,100,9854.3671875,,,,,
0131190117,100,100,10685.349609375,,,,,
0131190119,100,100,24880.255859375,,,,,
0131190123,100,100,11619.240234375,,,,,
0131190124,100,100,17409.630859375,,,,,
0131190125,100,100,12719.94140625,,,,,
0131190126,100,100,11979.515625,,,,,
0131190127,100,100,10068.365234375,,,,,
0131190201,100,100,27242.353515625,,,,,
0131190204,100,100,36284.1875,,,,,
0131190205,100,100,18858.0390625,,,,,
0131190206,100,100,19745.30078125,,,,,
0131190207,100,100,16459.064453125,,,,,
0131190208,100,100,16037.421875,,,,,
0131190209,100,100,16343.5390625,,,,,
0131190210,900,900,15495.3671875,,,,,
0131190212,100,100,15289.837890625,,,,,
0131190213,100,100,17251.96875,,,,,
0131190214,100,100,18880.708984375,,,,,
0131190215,100,100,17649.453125,,,,,
0131190216,100,100,17832.751953125,,,,,
0131190217,100,100,17206.30078125,,,,,
0131190218,740,700,93720.0625,,,,,
0131190219,100,100,44734.884765625,,,,,
0131190221,100,100,51586.9140625,,,,,
0131190222,100,100,50465.154296875,,,,,
0131190223,100,100,89161.1484375,,,,,
0131190224,100,100,49886.875,,,,,
0131190225,100,100,50160.69140625,,,,,
0131190226,100,100,49925.732421875,,,,,
0131190229,100,100,97509.14453125,,,,,
0131190233,100,100,186804.89453125,,,,,
0131190235,100,100,99849.150390625,,,,,
0131190239,100,100,45659.9375,,,,,
0131190240,100,100,43718.12890625,,,,,
0131190241,100,100,47201.83984375,,,,,
0131190242,100,100,82717.5390625,,,,,
0131190243,100,100,71415.564453125,,,,,
0131190244,100,100,15108.14453125,,,,,
0131190245,100,100,193426.96484375,,,,,
0131190301,100,100,15072.0546875,,,,,
0131190302,100,100,16077.26953125,,,,,
0131190303,100,100,21665.400390625,,,,,
0131190304,100,100,20137.892578125,,,,,
0131190305,100,100,23008.62890625,,,,,
0131190306,100,100,22657.875,,,,,
0131190307,100,100,24608.697265625,,,,,
0131190308,100,100,21901.765625,,,,,
0131190309,100,100,22353.97265625,,,,,
0131190310,100,100,19775.466796875,,,,,
0131190311,100,100,18038.7109375,,,,,
0131190312,100,100,13939.86328125,,,,,
0131190313,100,100,17964.986328125,,,,,
0131190314,100,100,14114.869140625,,,,,
0131190315,740,700,56565.4921875,,,,,
0131190316,100,100,18943.3671875,,,,,
0131190317,100,100,17175.251953125,,,,,
0131190318,100,100,13798.53515625,,,,,
0131190319,100,100,13461.43359375,,,,,
0131190320,100,100,14336.55859375,,,,,
0131190321,100,100,15512.6015625,,,,,
0131190322,100,100,15117.45703125,,,,,
0131190323,100,100,15466.0234375,,,,,
0131190324,100,100,12310.75,,,,,
0131190325,100,100,13493.978515625,,,,,
0131190326,100,100,20286.78515625,,,,,
0131190327,100,100,13087.09765625,,,,,
0131190328,100,100,13263.451171875,,,,,
0131190329,100,100,11751.841796875,,,,,
0131190330,100,100,13285.205078125,,,,,
0131190331,100,100,14351.33203125,,,,,
0131190332,100,100,14140.7109375,,,,,
0131190333,100,100,18285.7421875,,,,,
0131190334,100,100,17301.798828125,,,,,
0131190401,400,400,230075.4765625,,,,,
0131190402,740,700,1511.666015625,,,,,
0131190404,100,100,12356.3828125,,,,,
0131190405,100,100,13420.1171875,,,,,
0131190406,100,100,16330.521484375,,,,,
0131190407,100,100,17048.2734375,,,,,
0131190408,100,100,16618.80859375,,,,,
0131190409,100,100,14891.259765625,,,,,
0131190410,100,100,16146.96484375,,,,,
0131190411,100,100,22217.474609375,,,,,
0131190413,100,100,66528.7421875,,,,,
0131190418,100,100,38183.240234375,,,,,
0131190419,100,100,34331.34375,,,,,
0131190501,740,700,466923.25,,,,,
0131210101,100,100,7642.791015625,,,,,
0131210102,100,100,15467.36328125,,,,,
0131210103,100,100,13114.314453125,,,,,
0131210104,100,100,15510.7265625,,,,,
0131210105,100,100,16141.26171875,,,,,
0131210106,100,100,14661.66015625,,,,,
0131210107,100,100,11257.501953125,,,,,
0131210108,100,100,10446.76171875,,,,,
0131210109,100,100,15949.66015625,,,,,
0131210110,100,100,15171.37109375,,,,,
0131210111,100,100,19344.212890625,,,,,
0131210112,100,100,19590.94921875,,,,,
0131210113,100,100,46928.1015625,,,,,
0131210116,100,100,19268.05859375,,,,,
0131210117,100,100,20072.013671875,,,,,
0131210118,100,100,18334.509765625,,,,,
0131210119,100,100,7638.78515625,,,,,
0131210120,100,100,319.939453125,,,,,
0131210121,100,100,18058.43359375,,,,,
0131210122,100,100,14578.390625,,,,,
0131210123,100,100,26572.041015625,,,,,
0131210201,100,100,191247.779296875,,,,,
0131210205,100,100,9122.833984375,,,,,
0131210207,100,100,22132.734375,,,,,
