year,meeting_title,meeting_url
2015,"December 11, 2015Public Safety Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151211-psc
2015,"December 10, 2015Austin City Council Regular Meeting",https://www.austintexas.gov/council/2015/20151210-reg
2015,"December 9, 2015Housing and Community Development Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151209-hcdc
2015,"December 8, 2015Austin City Council Work Session",https://www.austintexas.gov/council/2015/20151208-wrk
2015,"December 3, 2015Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151203-aeuoc
2015,"December 3, 2015Open Space, Environment, and Sustainability Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151203-osesc
2015,"December 3, 2015Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2015/20151203-spec
2015,"December 2, 2015Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151202-mobc
2015,"November 30, 2015Health & Human Services Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151130-hhsc
2015,"November 30, 2015Public Safety Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151130-psc
2015,"November 30, 2015Austin City Council Discussion",https://www.austintexas.gov/council/2015/20151130-dis
2015,"November 19, 2015Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2015/20151119-ahfc
2015,"November 19, 2015Austin City Council Regular Meeting",https://www.austintexas.gov/council/2015/20151119-reg
2015,"November 18, 2015Housing and Community Development Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151118-hcdc
2015,"November 18, 2015Public Utilities Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151118-puc
2015,"November 17, 2015Austin City Council Work Session",https://www.austintexas.gov/council/2015/20151117-wrk
2015,"November 16, 2015Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151116-afc
2015,"November 16, 2015Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151116-mobc
2015,"November 16, 2015Planning and Neighborhoods Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151116-pnc
2015,"November 16, 2015Regional Affordability Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151116-rac
2015,"November 12, 2015Austin City Council Regular Meeting",https://www.austintexas.gov/council/2015/20151112-reg
2015,"November 10, 2015Council Transition Work Group Regular Meeting",https://www.austintexas.gov/council/2015/20151110-ctwg
2015,"November 10, 2015Austin City Council Work Session",https://www.austintexas.gov/council/2015/20151110-wrk
2015,"November 9, 2015Economic Opportunity Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151109-eoc
2015,"November 9, 2015Austin City Council Discussion",https://www.austintexas.gov/council/2015/20151109-dis
2015,"November 8, 2015Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2015/20151108-spec
2015,"November 5, 2015Austin City Council Regular Meeting",https://www.austintexas.gov/council/2015/20151105-reg
2015,"November 3, 2015Austin City Council Work Session",https://www.austintexas.gov/council/2015/20151103-wrk
2015,"November 2, 2015Health & Human Services Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151102-hhsc
2015,"October 28, 2015Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151028-afc
2015,"October 28, 2015Housing and Community Development Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151028-hcdc
2015,"October 28, 2015Open Space, Environment, and Sustainability Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151028-osesc
2015,"October 26, 2015Public Safety Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151026-psc
2015,"October 22, 2015Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151022-aeuoc
2015,"October 22, 2015Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2015/20151022-spec
2015,"October 21, 2015Public Utilities Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151021-puc
2015,"October 19, 2015Planning and Neighborhoods Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151019-pnc
2015,"October 15, 2015Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2015/20151015-ahfc
2015,"October 15, 2015Austin City Council Regular Meeting",https://www.austintexas.gov/council/2015/20151015-reg
2015,"October 13, 2015Council Transition Work Group Regular Meeting",https://www.austintexas.gov/council/2015/20151013-ctwg
2015,"October 13, 2015Austin City Council Work Session",https://www.austintexas.gov/council/2015/20151013-wrk
2015,"October 12, 2015Economic Opportunity Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151012-eoc
2015,"October 8, 2015Austin City Council Regular Meeting",https://www.austintexas.gov/council/2015/20151008-reg
2015,"October 7, 2015Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2015/20151007-mobc
2015,"October 6, 2015Austin City Council Work Session",https://www.austintexas.gov/council/2015/20151006-wrk
2015,"October 1, 2015Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2015/20151001-ahfc
2015,"October 1, 2015Austin City Council Regular Meeting",https://www.austintexas.gov/council/2015/20151001-reg
2015,"September 30, 2015Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150930-mobc
2015,"September 29, 2015Austin City Council Work Session",https://www.austintexas.gov/council/2015/20150929-wrk
2015,"September 28, 2015Public Safety Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150928-psc
2015,"September 24, 2015Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150924-aeuoc
2015,"September 23, 2015Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150923-afc
2015,"September 23, 2015Housing and Community Development Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150923-hcdc
2015,"September 23, 2015Open Space, Environment, and Sustainability Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150923-osesc
2015,"September 22, 2015Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2015/20150922-spec
2015,"September 21, 2015Planning and Neighborhoods Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150921-pnc
2015,"September 21, 2015Regional Affordability Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150921-rac
2015,"September 17, 2015Austin City Council Regular Meeting",https://www.austintexas.gov/council/2015/20150917-reg
2015,"September 16, 2015Health & Human Services Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150916-hhsc
2015,"September 16, 2015Public Utilities Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150916-puc
2015,"September 15, 2015Council Transition Work Group Regular Meeting",https://www.austintexas.gov/council/2015/20150915-ctwg
2015,"September 15, 2015Planning and Neighborhoods Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150915-pnc
2015,"September 15, 2015Austin City Council Work Session",https://www.austintexas.gov/council/2015/20150915-wrk
2015,"September 14, 2015Economic Opportunity Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150914-eoc
2015,"September 12, 2015Austin City Council Discussion",https://www.austintexas.gov/council/2015/20150912-dis
2015,"September 11, 2015Public Safety Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150911-psc
2015,"September 10, 2015Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2015/20150910-ahfc
2015,"September 10, 2015Austin Housing Finance Corporation (AHFC) Board of Directors Budget Meeting",https://www.austintexas.gov/council/2015/20150910-ahfcb
2015,"September 10, 2015Austin City Council Regular Meeting (Budget Reading)",https://www.austintexas.gov/council/2015/20150910-budg
2015,"September 10, 2015Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting",https://www.austintexas.gov/council/2015/20150910-mlgc
2015,"September 10, 2015Austin City Council Regular Meeting",https://www.austintexas.gov/council/2015/20150910-reg
2015,"September 9, 2015Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2015/20150909-ahfc
2015,"September 9, 2015Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting",https://www.austintexas.gov/council/2015/20150909-mlgc
2015,"September 9, 2015Austin City Council Regular Meeting (Budget Reading)",https://www.austintexas.gov/council/2015/20150909-reg
2015,"September 8, 2015Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2015/20150908-ahfc
2015,"September 8, 2015Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting",https://www.austintexas.gov/council/2015/20150908-mlgc
2015,"September 8, 2015Austin City Council Regular Meeting (Budget Reading)",https://www.austintexas.gov/council/2015/20150908-reg
2015,"September 8, 2015Austin City Council Work Session",https://www.austintexas.gov/council/2015/20150908-wrk
2015,"September 2, 2015Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150902-mobc
2015,"September 1, 2015Austin City Council Budget Work Session",https://www.austintexas.gov/council/2015/20150901-wrk
2015,"August 28, 2015Public Safety Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150828-psc
2015,"August 27, 2015Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150827-aeuoc
2015,"August 27, 2015Austin City Council Budget Work Session",https://www.austintexas.gov/council/2015/20150827-wrk
2015,"August 26, 2015Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150826-afc
2015,"August 26, 2015Housing and Community Development Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150826-hcdc
2015,"August 26, 2015Open Space, Environment, and Sustainability Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150826-osesc
2015,"August 25, 2015Council Transition Work Group Regular Meeting",https://www.austintexas.gov/council/2015/20150825-ctwg
2015,"August 25, 2015Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2015/20150825-spec
2015,"August 24, 2015Economic Opportunity Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150824-eoc
2015,"August 24, 2015Public Safety Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150824-psc
2015,"August 24, 2015Austin City Council Discussion",https://www.austintexas.gov/council/2015/20150824-dis
2015,"August 20, 2015Austin City Council Regular Meeting",https://www.austintexas.gov/council/2015/20150820-reg
2015,"August 19, 2015Health & Human Services Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150819-hhsc
2015,"August 19, 2015Public Utilities Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150819-puc
2015,"August 19, 2015Austin City Council Special Called Budget Work Session",https://www.austintexas.gov/council/2015/20150819-spec
2015,"August 18, 2015Austin City Council Work Session",https://www.austintexas.gov/council/2015/20150818-wrk
2015,"August 17, 2015Planning and Neighborhoods Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150817-pnc
2015,"August 17, 2015Regional Affordability Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150817-rac
2015,"August 17, 2015Austin City Council Special Called Budget Work Session",https://www.austintexas.gov/council/2015/20150817-spec
2015,"August 13, 2015Austin City Council Regular Meeting",https://www.austintexas.gov/council/2015/20150813-reg
2015,"August 12, 2015Austin City Council Budget Work Session",https://www.austintexas.gov/council/2015/20150812-wrk
2015,"August 11, 2015Austin City Council Work Session",https://www.austintexas.gov/council/2015/20150811-wrk
2015,"August 10, 2015Austin City Council Budget Work Session",https://www.austintexas.gov/council/2015/20150810-wrk
2015,"August 6, 2015Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2015/20150806-ahfc
2015,"August 6, 2015Austin City Council Regular Meeting",https://www.austintexas.gov/council/2015/20150806-reg
2015,"August 5, 2015Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2015/20150805-mobc
