CASE_NUMBER,EDIMS_URL,STAFF_RECOMMENDATION
C14-91-0020,https://services.austintexas.gov/edims/document.cfm?idx=8701480448665740229,Approval
C14-99-0044,https://services.austintexas.gov/edims/document.cfm?idx=1067890128448837382,Approval
C14-2013-0155,https://services.austintexas.gov/edims/document.cfm?idx=-3399226790970410572,Approval
C14-2019-0089,https://services.austintexas.gov/edims/document.cfm?idx=8264833450352419324,Approval
C14-98-0229,https://services.austintexas.gov/edims/document.cfm?idx=-596470811479213263,Approval
C14-02-0158,https://services.austintexas.gov/edims/document.cfm?idx=9127449241048461230,Approval
C14-2013-0047,https://services.austintexas.gov/edims/document.cfm?idx=4677685289538592722,Approval
C14-2007-0043,https://services.austintexas.gov/edims/document.cfm?idx=3624391818142387540,Approval
C14-00-2067,https://services.austintexas.gov/edims/document.cfm?idx=68631564764584533,Approval
C14-00-2254,https://services.austintexas.gov/edims/document.cfm?idx=-891587899672736029,Approval
C14-99-0129,https://services.austintexas.gov/edims/document.cfm?idx=-6972076458441080480,Disapproval
C14-2019-0138,https://services.austintexas.gov/edims/document.cfm?idx=8536694128413957699,Approval
C14-97-0137,https://services.austintexas.gov/edims/document.cfm?idx=5037628083170456649,Approval
C14-02-0090,https://services.austintexas.gov/edims/document.cfm?idx=-7812596799566919875,Approval
C14-95-0183(RCA2),https://services.austintexas.gov/edims/document.cfm?idx=5986801426046285491,Approval
C14-2025-0023,https://services.austintexas.gov/edims/document.cfm?idx=3881408639015826018,Disapproval
C14-2018-0095,https://services.austintexas.gov/edims/document.cfm?idx=-5687049427353797873,Approval
C14-03-0161,https://services.austintexas.gov/edims/document.cfm?idx=1021446131595866855,Approval
C14-2024-0165,https://services.austintexas.gov/edims/document.cfm?idx=-757915847394333189,Approval
C14-2024-0101,https://services.austintexas.gov/edims/document.cfm?idx=-3521325102922383750,Approval
C14-2007-0122,https://services.austintexas.gov/edims/document.cfm?idx=-4047537788272913270,Approval
C14-06-0004,https://services.austintexas.gov/edims/document.cfm?idx=-5413803697927237609,Approval
C14-2022-0040,https://services.austintexas.gov/edims/document.cfm?idx=-857905971058267908,Approval
C14-98-0079,https://services.austintexas.gov/edims/document.cfm?idx=-7788543171312694722,Approval
C14-2026-0008,https://services.austintexas.gov/edims/document.cfm?idx=-3831724411727215637,Approval
C14-91-0046,https://services.austintexas.gov/edims/document.cfm?idx=3887233355655963153,Disapproval
C14-2007-0131,https://services.austintexas.gov/edims/document.cfm?idx=-6968435227882126888,Approval
C14-2007-0199,https://services.austintexas.gov/edims/document.cfm?idx=811571700202959792,Approval
C14-2021-0105,https://services.austintexas.gov/edims/document.cfm?idx=-8016230772389713740,Approval
C14-99-0042,https://services.austintexas.gov/edims/document.cfm?idx=7746064214929371953,Approval
C14-2023-0039,https://services.austintexas.gov/edims/document.cfm?idx=-7877314565260935244,Disapproval
C14-2014-0133,https://services.austintexas.gov/edims/document.cfm?idx=5940357526574274464,Approval
C14-77-053(RCT),https://services.austintexas.gov/edims/document.cfm?idx=-2689590695168648123,Approval
C14-92-0017,https://services.austintexas.gov/edims/document.cfm?idx=-7899382440089684662,Approval
C14-2016-0013,https://services.austintexas.gov/edims/document.cfm?idx=222614414983889630,Approval
C14-06-0228,https://services.austintexas.gov/edims/document.cfm?idx=-8014847536585544632,Approval
C14-2022-0056,https://services.austintexas.gov/edims/document.cfm?idx=8843907539296562118,Approval
C14-96-0034,https://services.austintexas.gov/edims/document.cfm?idx=-6442919594493151008,Approval
C14-2010-0044,https://services.austintexas.gov/edims/document.cfm?idx=2346299709220221938,Approval
C14-2014-0076,https://services.austintexas.gov/edims/document.cfm?idx=-1120282558626639377,Approval
C14-90-0002,https://services.austintexas.gov/edims/document.cfm?idx=-1265772942887399325,Disapproval
C14-2008-0168,https://services.austintexas.gov/edims/document.cfm?idx=864859500100729190,Approval
C14-2009-0028,https://services.austintexas.gov/edims/document.cfm?idx=-5464664056546276726,Approval
C14-01-0156,https://services.austintexas.gov/edims/document.cfm?idx=496051928764696701,Approval
C14-02-0043,https://services.austintexas.gov/edims/document.cfm?idx=-176457899177532124,Approval
C14-2019-0055,https://services.austintexas.gov/edims/document.cfm?idx=-2406841780667796163,Approval
C14-2017-0003,https://services.austintexas.gov/edims/document.cfm?idx=-305344579245065695,Disapproval
C14-2013-0026,https://services.austintexas.gov/edims/document.cfm?idx=3065961894069997282,Approval
C14-06-0113,https://services.austintexas.gov/edims/document.cfm?idx=6029102592346776616,Approval
C14-2022-0046,https://services.austintexas.gov/edims/document.cfm?idx=2900997118673964600,Approval
C14-2011-0070,https://services.austintexas.gov/edims/document.cfm?idx=8101430606771035533,Approval
C14-2017-0111,https://services.austintexas.gov/edims/document.cfm?idx=-3974677489248045503,Approval
C14-2012-0025,https://services.austintexas.gov/edims/document.cfm?idx=-2216149824924231535,Approval
C14-98-0192,https://services.austintexas.gov/edims/document.cfm?idx=3444748692395396048,Approval
C14-2013-0085,https://services.austintexas.gov/edims/document.cfm?idx=-4974276262798630602,Approval
C14-2011-0165,https://services.austintexas.gov/edims/document.cfm?idx=8135256522912603737,Approval
C14-00-2041,https://services.austintexas.gov/edims/document.cfm?idx=6239763233744899143,Approval
C14-2013-0125,https://services.austintexas.gov/edims/document.cfm?idx=-1501243733766538637,Approval
C14-2019-0083,https://services.austintexas.gov/edims/document.cfm?idx=1872420529841439693,Approval
C14-2015-0160,https://services.austintexas.gov/edims/document.cfm?idx=-984096583006361685,Approval
C14-2013-0042,https://services.austintexas.gov/edims/document.cfm?idx=-1380818212320221752,Approval
C14-2012-0165,https://services.austintexas.gov/edims/document.cfm?idx=-8041749445116839833,Approval
C14-98-0006,https://services.austintexas.gov/edims/document.cfm?idx=3642432973319169557,Approval
C14-2011-0086,https://services.austintexas.gov/edims/document.cfm?idx=-7366613719662842777,Approval
C14-2021-0113,https://services.austintexas.gov/edims/document.cfm?idx=-2625265823663108652,Disapproval
C14-2019-0096,https://services.austintexas.gov/edims/document.cfm?idx=609763525250344704,Approval
C14-2009-0162,https://services.austintexas.gov/edims/document.cfm?idx=6631771024080690877,Approval
C14-02-0078,https://services.austintexas.gov/edims/document.cfm?idx=-4917956743647436286,Approval
C14-2009-0013,https://services.austintexas.gov/edims/document.cfm?idx=-1717532255829077462,Approval
C14-06-0016,https://services.austintexas.gov/edims/document.cfm?idx=6120047590840576737,Approval
C14-06-0201,https://services.austintexas.gov/edims/document.cfm?idx=-7312745498889288603,Approval
C14-2025-0110,https://services.austintexas.gov/edims/document.cfm?idx=-8393876519135367130,Approval
C14-2019-0067,https://services.austintexas.gov/edims/document.cfm?idx=4569782810908633418,Approval
C14-00-2184,https://services.austintexas.gov/edims/document.cfm?idx=3309781093660532918,Approval
C14-2022-0150,https://services.austintexas.gov/edims/document.cfm?idx=-8113415960127114299,Approval
C14-2016-0075,https://services.austintexas.gov/edims/document.cfm?idx=-5611003667023424845,Approval
C14-2018-0051.SH,https://services.austintexas.gov/edims/document.cfm?idx=-2782421195290540509,Approval
C14-00-2134,https://services.austintexas.gov/edims/document.cfm?idx=5586568674529547298,Approval
C14-95-0137,https://services.austintexas.gov/edims/document.cfm?idx=-5611937320379073441,Approval
C14-2008-0171,https://services.austintexas.gov/edims/document.cfm?idx=-1496130652936206664,Approval
C14-97-0045,https://services.austintexas.gov/edims/document.cfm?idx=6049868485127417879,Approval
C14-2024-0129,https://services.austintexas.gov/edims/document.cfm?idx=-1039359561499658096,Approval
C14-2014-0066,https://services.austintexas.gov/edims/document.cfm?idx=-4231371072031543439,Approval
C14-00-2234,https://services.austintexas.gov/edims/document.cfm?idx=3691184621367624400,Approval
C14-2017-0042,https://services.austintexas.gov/edims/document.cfm?idx=-7219306416888528582,Approval
C14-04-0180,https://services.austintexas.gov/edims/document.cfm?idx=989620945787907101,Approval
C14-97-0080,https://services.austintexas.gov/edims/document.cfm?idx=499823099973065150,Approval
C14-01-0064,https://services.austintexas.gov/edims/document.cfm?idx=-6861346716253238706,Approval
C14-02-0170,https://services.austintexas.gov/edims/document.cfm?idx=-2523176018637999412,Approval
C14-2009-0065,https://services.austintexas.gov/edims/document.cfm?idx=3656083668479043525,Disapproval
C14-2023-0120,https://services.austintexas.gov/edims/document.cfm?idx=8685394895627324690,Approval
C14-2009-0035,https://services.austintexas.gov/edims/document.cfm?idx=-4252353985017945360,Disapproval
C14-75-126(B)(RCT),https://services.austintexas.gov/edims/document.cfm?idx=6191610468863242267,Approval
C14-2009-0168,https://services.austintexas.gov/edims/document.cfm?idx=514449707692157814,Approval
C14-2018-0022,https://services.austintexas.gov/edims/document.cfm?idx=8475855939127080949,Approval
C14-05-0185,https://services.austintexas.gov/edims/document.cfm?idx=2597936049995291509,Approval
C14-2007-0014,https://services.austintexas.gov/edims/document.cfm?idx=-8491176088649449141,Approval
C14-00-2195(RCA),https://services.austintexas.gov/edims/document.cfm?idx=2867182338368693885,Approval
C14-2015-0081,https://services.austintexas.gov/edims/document.cfm?idx=7508990731601325678,Approval
C14-2010-0020,https://services.austintexas.gov/edims/document.cfm?idx=2568150706920519849,Approval
C14-2022-0141,https://services.austintexas.gov/edims/document.cfm?idx=7872148446271947631,Approval
C14-2019-0029,https://services.austintexas.gov/edims/document.cfm?idx=4187264495613854146,Approval
C14-95-0159,https://services.austintexas.gov/edims/document.cfm?idx=-6522920912260085434,Approval
C14-05-0101,https://services.austintexas.gov/edims/document.cfm?idx=7130267040505838563,Approval
C14-2022-0092,https://services.austintexas.gov/edims/document.cfm?idx=-5539968023906713075,Disapproval
C14-2024-0146,https://services.austintexas.gov/edims/document.cfm?idx=5673058686303762401,Disapproval
C14-2007-0095,https://services.austintexas.gov/edims/document.cfm?idx=-4298697918049864447,Approval
C14-2017-0066,https://services.austintexas.gov/edims/document.cfm?idx=9028354139390706058,Approval
C14-2007-0010,https://services.austintexas.gov/edims/document.cfm?idx=5007169978671075480,Disapproval
C14-2023-0148,https://services.austintexas.gov/edims/document.cfm?idx=526425751644729375,Approval
C14-2021-0079,https://services.austintexas.gov/edims/document.cfm?idx=6041345897855754679,Approval
C14-2015-0066,https://services.austintexas.gov/edims/document.cfm?idx=3383801458507022987,Disapproval
C14-2008-0200,https://services.austintexas.gov/edims/document.cfm?idx=7441466776173039421,Approval
C14-97-0124,https://services.austintexas.gov/edims/document.cfm?idx=-7343629495956109560,Approval
C14-2023-0096,https://services.austintexas.gov/edims/document.cfm?idx=7318164990634100942,Approval
C14-2009-0018,https://services.austintexas.gov/edims/document.cfm?idx=3349830995319290673,Disapproval
C14-2015-0153,https://services.austintexas.gov/edims/document.cfm?idx=9049556924194616579,Disapproval
C14-2015-0030,https://services.austintexas.gov/edims/document.cfm?idx=1622928722101335876,Disapproval
C14-04-0031,https://services.austintexas.gov/edims/document.cfm?idx=2421351638487755484,Approval
C14-02-0091,https://services.austintexas.gov/edims/document.cfm?idx=-6388159882802463365,Approval
C14-03-0013,https://services.austintexas.gov/edims/document.cfm?idx=-141143225750897518,Approval
C14-2007-0185,https://services.austintexas.gov/edims/document.cfm?idx=-3630286216662464386,Approval
C14-94-0158,https://services.austintexas.gov/edims/document.cfm?idx=8467077153024177473,Approval
C14-2016-0064,https://services.austintexas.gov/edims/document.cfm?idx=7626967432638047734,Approval
C14-01-0181,https://services.austintexas.gov/edims/document.cfm?idx=4452192054429393430,Approval
C14-2024-0058,https://services.austintexas.gov/edims/document.cfm?idx=1938765141494988747,Approval
C14-2024-0092,https://services.austintexas.gov/edims/document.cfm?idx=-8347774677462593316,Approval
C14-2025-0029,https://services.austintexas.gov/edims/document.cfm?idx=8322045052003587255,Approval
C14-2007-0219,https://services.austintexas.gov/edims/document.cfm?idx=-1841969925275650489,Approval
C14-91-0077,https://services.austintexas.gov/edims/document.cfm?idx=-948431554402813179,Approval
C14-2020-0054,https://services.austintexas.gov/edims/document.cfm?idx=-807301426255420420,Approval
C14-91-0091,https://services.austintexas.gov/edims/document.cfm?idx=2985971036500857227,Approval
C14-91-0035,https://services.austintexas.gov/edims/document.cfm?idx=-4767873070022338925,Approval
C14-2014-0147,https://services.austintexas.gov/edims/document.cfm?idx=5246008854795200305,Approval
C14-2010-0125,https://services.austintexas.gov/edims/document.cfm?idx=-9064891668265499034,Approval
C14-05-0033,https://services.austintexas.gov/edims/document.cfm?idx=7739221605471223151,Approval
C14-05-0111.06,https://services.austintexas.gov/edims/document.cfm?idx=4591841103393088298,Approval
C14-04-0149.25,https://services.austintexas.gov/edims/document.cfm?idx=-1255429822638649745,Disapproval
C14-99-0054,https://services.austintexas.gov/edims/document.cfm?idx=-5383790804395362586,Approval
C14-2022-0045,https://services.austintexas.gov/edims/document.cfm?idx=7327890520971654046,Approval
C14-2017-0079,https://services.austintexas.gov/edims/document.cfm?idx=-2818816041696370874,Approval
C14-90-0063,https://services.austintexas.gov/edims/document.cfm?idx=-1199992220089099085,Approval
C14-2016-0009,https://services.austintexas.gov/edims/document.cfm?idx=-2889903217958554987,Approval
C14-2020-0139,https://services.austintexas.gov/edims/document.cfm?idx=-5485868213518897372,Approval
C14-2020-0006,https://services.austintexas.gov/edims/document.cfm?idx=-3677471367939183714,Approval
C14-2023-0139,https://services.austintexas.gov/edims/document.cfm?idx=-4924056096536705229,Disapproval
C14-2007-0270,https://services.austintexas.gov/edims/document.cfm?idx=5316196842185655014,Approval
