CASE_NUMBER,Meeting_Date,agenda_text_raw,valid_petition,commission_disagree,agent,watershed,is_npa,acreage,orig_zoning,target_zoning
C14-2018-0043,2018-11-01T00:00:00.000,"C14-2018-0043 Belmont Apartments - Conduct a public hearing and approve an ordinance amending City Code Title 25 by rezoning property locally known as 9100 Brown Lane (Little Walnut Creek Watershed). Applicant Request: To rezone from limited industrial services (LI) district zoning to general commercial services-mixed use (CS-MU) combining district zoning. Staff Recommendation: To grant general commercial services-mixed use (CS-MU) combining district zoning on Tract 1 and general commercial services (CS) district zoning on Tract 2. Zoning and Platting Commission Recommendation: To grant general commercial services-mixed use (CS-MU) combining district zoning on Tract 1 and general commercial services (CS) district zoning on Tract 2. Owner/Applicant: LDG Development (Justin Hartz). Agent: Costello, Inc. (Steven Buffum). City Staff: Heather Chaffin, 512-974-2122. District(s) Affected: District 1.",0.0,1.0,"Costello, Inc",Little Walnut Creek Watershed,0.0,,LI,CS-MU
C14-2018-0043,2018-11-01T00:00:00.000,"C14-2018-0043 Belmont Apartments - Conduct a public hearing and approve an ordinance amending City Code Title 25 by rezoning property locally known as 9100 Brown Lane (Little Walnut Creek Watershed). Applicant Request: To rezone from limited industrial services (LI) district zoning to general commercial services-mixed use (CS-MU) combining district zoning. Staff Recommendation: To grant general commercial services-mixed use (CS-MU) combining district zoning on Tract 1 and general commercial services (CS) district zoning on Tract 2. Zoning and Platting Commission Recommendation: To grant general commercial services-mixed use (CS-MU) combining district zoning on Tract 1 and general commercial services (CS) district zoning on Tract 2. Owner/Applicant: LDG Development (Justin Hartz). Agent: Costello, Inc. (Steven Buffum). City Staff: Heather Chaffin, 512-974-2122. District(s) Affected: District 1.",0.0,1.0,"Costello, Inc",Little Walnut Creek Watershed,0.0,,LI,CS-MU
C14H-2016-0120,2017-03-02T00:00:00.000,"C14H-2016-0120  Darnall House  District 9  Conduct a public hearing and approve an ordinance amending City Code Title 25 by rezoning property locally known as 2805 Wooldridge Drive from family residence-neighborhood plan (SF-3-NP) combining district zoning to family residence-historic landmark-neighborhood plan (SF-3-H-NP) combining district zoning.  Staff Recommendation:  To grant family residence-historic landmark-neighborhood plan (SF-3-H-NP) combining district zoning.  Historic Landmark Commission Recommendation:  To grant family residence-historic landmark-neighborhood plan (SF-3-H-NP) combining district zoning. Planning Commission Recommendation:  To grant family residence-historic landmark-neighborhood plan (SF-3-H-NP) combining district zoning.  Applicants: Tadd and Holly Lanham, owners.  City Staff:  Steve Sadowsky, Historic Preservation Office, Planning and Zoning Department, 512-974-6454.",0.0,1.0,,,0.0,,,SF-3-H-NP
C14-2015-0157,2016-03-24T00:00:00.000,"C14-2015-0157  North Bluff  District 2  Conduct a public hearing and approve an ordinance amending City Code Chapter 25-2 by rezoning property locally known as 813 North Bluff Drive (Williamson Creek Watershed) from community commercial-mixed use-conditional overlay-neighborhood plan (GR-MU-CO-NP) combining district zoning to townhouse and condominium residence-neighborhood plan (SF-6-NP) combining district zoning. Staff Recommendation: To grant townhouse and condominium residence-neighborhood plan (SF-6-NP) combining district zoning. Planning Commission Recommendation: To grant townhouse and condominium residence-neighborhood plan (SF-6-NP) combining district zoning. Owner/Applicant: Northbluff Land, LP (PSW Homes, LLC - Rachel Hartzler). Agent: South Llano Strategies (Glen Coleman). City Staff: Wendy Rhoades, 512-974-7719.",0.0,1.0,South Llano Strategies (Glen Coleman),Williamson Creek Watershed,0.0,,,SF-6-NP
C14-2011-0087,2012-04-05T00:00:00.000,"C14-2011-0087 - 6500 Manor Road - Conduct a public hearing and approve an ordinance amending Chapter 25-2 of the Austin City Code by rezoning property locally known as 6500 Manor Road (Little Walnut Creek Watershed) from limited office-neighborhood plan (LO-NP) combining district zoning to general commercial services-neighborhood plan (CS-NP) combining district zoning. Staff Recommendation: To grant neighborhood commercial-mixed use-conditional overlay-neighborhood plan (LR-MU-CO-NP) combining district zoning. Planning Commission Recommendation: To be reviewed on December 13, 2011. Owner/Applicant: Sneed Realtors (Mildred and Kennie Sneed). City Staff: Wendy Rhoades, 974-7719.",0.0,1.0,,Little Walnut Creek Watershed,0.0,,,CS-NP
C14-2011-0087,2012-04-05T00:00:00.000,"C14-2011-0087 - 6500 Manor Road - Conduct a public hearing and approve an ordinance amending Chapter 25-2 of the Austin City Code by rezoning property locally known as 6500 Manor Road (Little Walnut Creek Watershed) from limited office-neighborhood plan (LO-NP) combining district zoning to general commercial services-neighborhood plan (CS-NP) combining district zoning. Staff Recommendation: To grant neighborhood commercial-mixed use-conditional overlay-neighborhood plan (LR-MU-CO-NP) combining district zoning. Planning Commission Recommendation: To be reviewed on December 13, 2011. Owner/Applicant: Sneed Realtors (Mildred and Kennie Sneed). City Staff: Wendy Rhoades, 974-7719.",0.0,1.0,,Little Walnut Creek Watershed,0.0,,,CS-NP
C14-2011-0087,2012-04-05T00:00:00.000,"C14-2011-0087 - 6500 Manor Road - Conduct a public hearing and approve an ordinance amending Chapter 25-2 of the Austin City Code by rezoning property locally known as 6500 Manor Road (Little Walnut Creek Watershed) from limited office-neighborhood plan (LO-NP) combining district zoning to general commercial services-neighborhood plan (CS-NP) combining district zoning. Staff Recommendation: To grant neighborhood commercial-mixed use-conditional overlay-neighborhood plan (LR-MU-CO-NP) combining district zoning. Planning Commission Recommendation: To be reviewed on December 13, 2011. Owner/Applicant: Sneed Realtors (Mildred and Kennie Sneed). City Staff: Wendy Rhoades, 974-7719.",0.0,1.0,,Little Walnut Creek Watershed,0.0,,,CS-NP
C14-2011-0087,2012-04-05T00:00:00.000,"C14-2011-0087 - 6500 Manor Road - Conduct a public hearing and approve an ordinance amending Chapter 25-2 of the Austin City Code by rezoning property locally known as 6500 Manor Road (Little Walnut Creek Watershed) from limited office-neighborhood plan (LO-NP) combining district zoning to general commercial services-neighborhood plan (CS-NP) combining district zoning. Staff Recommendation: To grant neighborhood commercial-mixed use-conditional overlay-neighborhood plan (LR-MU-CO-NP) combining district zoning. Planning Commission Recommendation: To be reviewed on December 13, 2011. Owner/Applicant: Sneed Realtors (Mildred and Kennie Sneed). City Staff: Wendy Rhoades, 974-7719.",0.0,1.0,,Little Walnut Creek Watershed,0.0,,,CS-NP
C14-2011-0087,2012-04-05T00:00:00.000,"C14-2011-0087 - 6500 Manor Road - Conduct a public hearing and approve an ordinance amending Chapter 25-2 of the Austin City Code by rezoning property locally known as 6500 Manor Road (Little Walnut Creek Watershed) from limited office-neighborhood plan (LO-NP) combining district zoning to general commercial services-neighborhood plan (CS-NP) combining district zoning. Staff Recommendation: To grant neighborhood commercial-mixed use-conditional overlay-neighborhood plan (LR-MU-CO-NP) combining district zoning. Planning Commission Recommendation: To be reviewed on December 13, 2011. Owner/Applicant: Sneed Realtors (Mildred and Kennie Sneed). City Staff: Wendy Rhoades, 974-7719.",0.0,1.0,,Little Walnut Creek Watershed,0.0,,,CS-NP
NPA-2018-0026.02,2018-08-30T00:00:00.000,"NPA-2018-0026.02 - Powell Lane Apartments -District 4 - Conduct a public hearing and approve second and third readings of an ordinance amending Ordinance No. 20100624-110, the North Lamar Combined Neighborhood Plan, an element of the Imagine Austin Comprehensive Plan, to change the land use designation on the future land use map (FLUM) on property locally known as 411 & 601 E. Powell Lane & 410, 500, 502, 504, 508 and 606 E. Wonsley Drive (Little Walnut Creek Watershed) from Neighborhood Mixed Use and Mixed Use/Office to Multifamily land use. Approved on first reading on August 30, 2018. Vote: 10-0, Council Member Troxclair-off the dais. Applicant: JCI Residential, LLC (Sam Kumar). Agent: Alice Glasco Consulting (Alice Glasco). City Staff: Maureen Meredith, (512) 974-2695. District(s) Affected: District 4.",0.0,0.0,Alice Glasco Consulting (Alice Glasco),Little Walnut Creek Watershed,1.0,,,
NPA-2018-0026.02,2018-08-30T00:00:00.000,"NPA-2018-0026.02 - Powell Lane Apartments -District 4 - Conduct a public hearing and approve second and third readings of an ordinance amending Ordinance No. 20100624-110, the North Lamar Combined Neighborhood Plan, an element of the Imagine Austin Comprehensive Plan, to change the land use designation on the future land use map (FLUM) on property locally known as 411 & 601 E. Powell Lane & 410, 500, 502, 504, 508 and 606 E. Wonsley Drive (Little Walnut Creek Watershed) from Neighborhood Mixed Use and Mixed Use/Office to Multifamily land use. Approved on first reading on August 30, 2018. Vote: 10-0, Council Member Troxclair-off the dais. Applicant: JCI Residential, LLC (Sam Kumar). Agent: Alice Glasco Consulting (Alice Glasco). City Staff: Maureen Meredith, (512) 974-2695. District(s) Affected: District 4.",0.0,0.0,Alice Glasco Consulting (Alice Glasco),Little Walnut Creek Watershed,1.0,,,
NPA-2018-0026.02,2018-08-30T00:00:00.000,"NPA-2018-0026.02 - Powell Lane Apartments -District 4 - Conduct a public hearing and approve second and third readings of an ordinance amending Ordinance No. 20100624-110, the North Lamar Combined Neighborhood Plan, an element of the Imagine Austin Comprehensive Plan, to change the land use designation on the future land use map (FLUM) on property locally known as 411 & 601 E. Powell Lane & 410, 500, 502, 504, 508 and 606 E. Wonsley Drive (Little Walnut Creek Watershed) from Neighborhood Mixed Use and Mixed Use/Office to Multifamily land use. Approved on first reading on August 30, 2018. Vote: 10-0, Council Member Troxclair-off the dais. Applicant: JCI Residential, LLC (Sam Kumar). Agent: Alice Glasco Consulting (Alice Glasco). City Staff: Maureen Meredith, (512) 974-2695. District(s) Affected: District 4.",0.0,0.0,Alice Glasco Consulting (Alice Glasco),Little Walnut Creek Watershed,1.0,,,
NPA-2018-0026.02,2018-08-30T00:00:00.000,"NPA-2018-0026.02 - Powell Lane Apartments -District 4 - Conduct a public hearing and approve second and third readings of an ordinance amending Ordinance No. 20100624-110, the North Lamar Combined Neighborhood Plan, an element of the Imagine Austin Comprehensive Plan, to change the land use designation on the future land use map (FLUM) on property locally known as 411 & 601 E. Powell Lane & 410, 500, 502, 504, 508 and 606 E. Wonsley Drive (Little Walnut Creek Watershed) from Neighborhood Mixed Use and Mixed Use/Office to Multifamily land use. Approved on first reading on August 30, 2018. Vote: 10-0, Council Member Troxclair-off the dais. Applicant: JCI Residential, LLC (Sam Kumar). Agent: Alice Glasco Consulting (Alice Glasco). City Staff: Maureen Meredith, (512) 974-2695. District(s) Affected: District 4.",0.0,0.0,Alice Glasco Consulting (Alice Glasco),Little Walnut Creek Watershed,1.0,,,
